0, 10, 0.4701256739287893, 0.9968230790916868, 0.9771762221653768, 0.9124685617642525, 0.15136306408846617
1, 10, 0.3882506931644421, 0.9968230790916868, 0.7745581457712233, 0.7493853140934232, 0.140387382961254
2, 10, 0.5046296296296297, 0.9968230790916868, 0.5046296296296297, 0.5861443879592555, 0.15116650703494638
3, 10, 0.22801091164328874, 1.1524430571616109, 0.6805555555555556, 0.721188469837623, 0.22711526431907017
4, 10, 0.6064814814814815, 1.1524430571616109, 0.6064814814814815, 0.6846014973121987, 0.16317831119644086
5, 10, 0.6671591289107615, 1.1524430571616109, 0.845549041335822, 0.8355484076241615, 0.126500469022044
6, 10, 0.6805555555555556, 1.1524430571616109, 0.7324239173228098, 0.8253559907156822, 0.18570698812793926
7, 10, 0.0234375, 1.1524430571616109, 0.7343171884014028, 0.6044697985906324, 0.4670924071599945
8, 10, 0.29037082155961025, 1.1524430571616109, 0.7546333308390261, 0.66100474331412, 0.268059054725259
9, 10, 0.6805555555555556, 1.1524430571616109, 1.1524430571616109, 1.090108402796007, 0.13943605142677
10, 10, 0.7363889183588996, 1.1524430571616109, 0.746137898837601, 0.7872609633283869, 0.12193158342253617
